timestamp,ax,ay,az,gx,gy,gz,activity
1668779, -0.272827, -0.663574, -0.709229, 0.061035, 0.000000, -0.793457,Sitting
1668799, -0.284058, -0.672363, -0.729126, 0.122070, 0.732422, -0.488281,Sitting
1668819, -0.268799, -0.678467, -0.734009, 0.488281, 1.831054, -1.220704,Sitting
1668839, -0.235596, -0.673950, -0.711304, 1.770019, 1.708984, -2.502442,Sitting
1668859, -0.220703, -0.684570, -0.683106, 1.892090, 1.281738, -3.356933,Sitting
1668879, -0.221924, -0.681030, -0.675171, 3.295898, 0.183105, -2.319336,Sitting
1668899, -0.250732, -0.691772, -0.677002, 2.990722, 0.366211, -0.976562,Sitting
1668919, -0.275146, -0.700440, -0.683472, 2.136231, 1.403808, 1.342773,Sitting
1668939, -0.254517, -0.688599, -0.664551, 1.770019, 1.586914, 0.854492,Sitting
1668959, -0.244019, -0.674316, -0.661987, 1.770019, 1.037598, -0.610352,Sitting
1668979, -0.262695, -0.664062, -0.662598, 0.793457, 1.220704, -1.342773,Sitting
1668999, -0.267578, -0.642212, -0.678833, 0.305176, 1.464844, -1.708984,Sitting
1669019, -0.301636, -0.639160, -0.691406, -0.305176, 2.685546, -1.647949,Sitting
1669039, -0.233765, -0.619141, -0.670410, -0.244141, 1.037598, -2.136231,Sitting
1669059, -0.254272, -0.624024, -0.678955, 2.319336, -1.220704, -4.455568,Sitting
1669079, -0.266113, -0.637695, -0.680786, 4.760742, -0.183105, -6.042480,Sitting
1669099, -0.286743, -0.658081, -0.696289, 6.042480, 2.136231, -6.164550,Sitting
1669119, -0.291138, -0.676148, -0.721924, 6.408690, 4.150392, -4.272462,Sitting
1669139, -0.247925, -0.692139, -0.726318, 5.676268, 4.028321, -2.136231,Sitting
1669159, -0.212280, -0.694946, -0.722534, 6.164550, -1.342773, -0.915527,Sitting
1669179, -0.217163, -0.698364, -0.690918, 6.225584, -4.333496, -0.305176,Sitting
1669199, -0.241333, -0.692383, -0.652466, 5.737304, -6.103514, 0.183105,Sitting
1669219, -0.270386, -0.687866, -0.637451, 4.821778, -6.530760, 1.342773,Sitting
1669239, -0.290161, -0.685059, -0.657349, 3.540038, -4.211426, 2.380371,Sitting
1669259, -0.300537, -0.681763, -0.700195, 3.112792, -0.671386, 2.380371,Sitting
1669279, -0.296875, -0.691284, -0.719604, 2.929687, 2.624511, 1.586914,Sitting
1669299, -0.251709, -0.692017, -0.695435, 3.601074, 3.662109, 0.610352,Sitting
1669319, -0.218506, -0.705811, -0.678711, 5.004884, 2.746581, -0.671386,Sitting
1669339, -0.211426, -0.714112, -0.685425, 4.638672, 3.906249, -1.037598,Sitting
1669359, -0.175049, -0.718872, -0.662354, 4.882814, 1.098633, 0.610352,Sitting
1669379, -0.237793, -0.722534, -0.657715, 5.554198, -3.417968, 0.366211,Sitting
1669399, -0.266358, -0.735474, -0.659546, 4.150392, -1.708984, 2.380371,Sitting
1669419, -0.249512, -0.715576, -0.662598, 2.685546, 0.915527, 3.173828,Sitting
1669439, -0.229492, -0.708984, -0.677612, 3.540038, 2.014160, 1.098633,Sitting
1669459, -0.225098, -0.713379, -0.676148, 3.479003, 1.525878, -0.610352,Sitting
1669479, -0.222168, -0.720337, -0.659546, 3.356933, -0.061035, -1.403808,Sitting
1669499, -0.230713, -0.723511, -0.648560, 2.563476, -0.732422, -0.915527,Sitting
1669519, -0.238281, -0.716675, -0.654175, 1.464844, 0.000000, -0.488281,Sitting
1669539, -0.228027, -0.703858, -0.663086, 0.976562, 0.183105, -0.793457,Sitting
1669559, -0.245361, -0.700073, -0.670532, 1.098633, -1.831054, -0.976562,Sitting
1669579, -0.264404, -0.703858, -0.663696, 0.244141, -3.173828, -0.427246,Sitting
1669599, -0.277710, -0.708618, -0.664429, 0.305176, -1.708984, -0.854492,Sitting
1669619, -0.275391, -0.711304, -0.673462, 0.122070, 0.427246, -1.098633,Sitting
1669639, -0.264038, -0.712646, -0.674805, -0.427246, 2.014160, -1.464844,Sitting
1669659, -0.235107, -0.710205, -0.673218, -0.549316, 1.403808, -1.953124,Sitting
1669679, -0.226929, -0.712891, -0.668823, -0.488281, -0.915527, -1.770019,Sitting
1669699, -0.232422, -0.710449, -0.658814, -0.488281, -2.868652, -0.854492,Sitting
1669719, -0.259888, -0.706665, -0.655518, -0.732422, -2.685546, 0.915527,Sitting
1669739, -0.262085, -0.699463, -0.658936, -0.671386, -2.136231, 0.793457,Sitting
1669759, -0.276856, -0.704590, -0.664795, -0.671386, -0.976562, 0.671386,Sitting
1669779, -0.249878, -0.698242, -0.656372, -1.403808, -0.244141, 0.366211,Sitting
1669799, -0.252808, -0.701050, -0.668579, -0.366211, -0.976562, -0.488281,Sitting
1669819, -0.256104, -0.705566, -0.671143, -1.892090, 0.305176, -0.305176,Sitting
1669839, -0.251709, -0.704590, -0.669312, -1.831054, 0.976562, -0.671386,Sitting
1669859, -0.222778, -0.699951, -0.675049, -2.075196, 0.732422, -1.342773,Sitting
1669879, -0.231323, -0.702881, -0.676392, -1.708984, -0.793457, -2.014160,Sitting
1669899, -0.229614, -0.700195, -0.662964, -1.647949, -2.197266, -2.136231,Sitting
1669919, -0.243774, -0.692261, -0.651123, -1.403808, -2.441407, -1.708984,Sitting
1669939, -0.246216, -0.689697, -0.655518, -1.037598, -1.159668, -1.220704,Sitting
1669959, -0.239868, -0.688232, -0.667969, -0.732422, -0.305176, -1.342773,Sitting
1669979, -0.248779, -0.693482, -0.681763, -0.549316, -1.220704, -0.976562,Sitting
1669999, -0.251221, -0.690796, -0.677490, -0.427246, -2.258301, -1.586914,Sitting
1670019, -0.257690, -0.693115, -0.673340, 0.305176, -2.075196, -2.136231,Sitting
1670039, -0.261597, -0.700684, -0.674194, 0.061035, -0.061035, -1.037598,Sitting
1670059, -0.251953, -0.702637, -0.678589, -0.183105, -0.549316, -0.610352,Sitting
1670079, -0.254639, -0.703491, -0.677612, -0.427246, -2.075196, 0.671386,Sitting
1670099, -0.260742, -0.689087, -0.669678, -0.488281, -3.540038, 1.647949,Sitting
1670119, -0.281860, -0.683838, -0.661011, 0.427246, -2.685546, 1.403808,Sitting
1670139, -0.279785, -0.683228, -0.657471, 1.342773, 0.183105, 1.281738,Sitting
1670159, -0.273926, -0.690308, -0.666870, 1.525878, 3.173828, 1.281738,Sitting
1670179, -0.250977, -0.701538, -0.676270, 1.464844, 4.211426, 1.403808,Sitting
1670199, -0.242432, -0.706909, -0.681763, 0.976562, 3.356933, 1.220704,Sitting
1670219, -0.243652, -0.712158, -0.676880, 1.525878, 2.502442, 0.732422,Sitting
1670239, -0.241211, -0.714844, -0.664429, 1.098633, 2.563476, 0.732422,Sitting
1670259, -0.234497, -0.699829, -0.660645, 1.647949, 4.089356, 0.915527,Sitting
1670279, -0.229126, -0.694336, -0.669678, 1.159668, 3.112792, 0.854492,Sitting
1670299, -0.243530, -0.691772, -0.677979, 1.159668, 1.098633, 0.610352,Sitting
1670319, -0.251831, -0.691406, -0.672241, 1.281738, -0.793457, 0.061035,Sitting
1670339, -0.270386, -0.704102, -0.661743, 1.281738, -0.732422, -0.244141,Sitting
1670359, -0.264771, -0.713501, -0.660156, 0.427246, 1.037598, -0.671386,Sitting
1670379, -0.259399, -0.720093, -0.665405, -0.244141, 2.563476, -0.244141,Sitting
1670399, -0.241943, -0.717285, -0.671265, -0.854492, 2.136231, 0.061035,Sitting
1670419, -0.237549, -0.705811, -0.668335, -1.525878, 0.671386, 0.610352,Sitting
1670439, -0.231934, -0.688599, -0.668823, -0.915527, -0.732422, 0.244141,Sitting
1670459, -0.254272, -0.689575, -0.680908, -0.061035, -0.610352, 0.366211,Sitting
1670479, -0.253906, -0.690918, -0.665039, 0.000000, 1.647949, 0.244141,Sitting
1670499, -0.223755, -0.694214, -0.656616, 0.183105, 2.441407, -0.427246,Sitting
