timestamp,ax,ay,az,gx,gy,gz,activity
602622, 0.350342, 0.960694, 0.089600, -36.560060, -61.279280, -9.887696,Walking
602642, 0.320801, 0.953980, 0.114746, -38.696300, -61.889640, -13.732908,Walking
602662, 0.286377, 0.945068, 0.166138, -38.513190, -58.349600, -17.456060,Walking
602682, 0.296875, 0.954834, 0.192505, -35.400400, -52.185050, -19.226080,Walking
602702, 0.293579, 0.949829, 0.170288, -30.639640, -46.447740, -18.737796,Walking
602722, 0.311035, 0.928955, 0.122559, -28.198240, -38.879400, -18.798830,Walking
602742, 0.290527, 0.923218, 0.133423, -25.390620, -28.991692, -16.784670,Walking
602762, 0.274658, 0.926392, 0.182251, -20.690910, -15.686032, -13.366696,Walking
602782, 0.357300, 0.941040, 0.193726, -16.845708, -2.136231, -12.268064,Walking
602802, 0.390137, 0.931274, 0.170532, -12.756344, 2.746581, -13.427732,Walking
602822, 0.406250, 0.920410, 0.074585, -10.559080, 2.624511, -13.610836,Walking
602842, 0.416748, 0.932862, 0.063843, -8.117676, 3.784179, -10.925290,Walking
602862, 0.423096, 0.941284, 0.099243, -2.807617, 10.192870, -11.169430,Walking
602882, 0.416016, 0.911865, 0.128540, 3.662109, 15.563964, -15.075680,Walking
602902, 0.345337, 0.873169, 0.153564, 5.249022, 14.831540, -18.371584,Walking
602922, 0.396362, 0.851562, 0.207642, 1.708984, 21.667476, -14.831540,Walking
602942, 0.412476, 0.866089, 0.278687, -3.051757, 23.986810, -10.009768,Walking
602962, 0.471680, 0.902466, 0.315186, -4.089356, 21.850580, -7.324218,Walking
602982, 0.507324, 0.897827, 0.306396, -2.258301, 15.502928, -7.812498,Walking
603002, 0.380615, 0.885376, 0.246460, 0.061035, 6.896972, -9.033204,Walking
603022, 0.342529, 0.843872, 0.226929, -2.929687, 6.591796, -4.272462,Walking
603042, 0.486084, 0.862061, 0.218506, -14.587400, 4.089356, 2.563476,Walking
603062, 0.482178, 0.893311, 0.182983, -18.859868, -7.995604, 5.859374,Walking
603082, 0.459351, 0.949463, 0.122192, -19.042970, -21.728510, 6.347656,Walking
603102, 0.422608, 0.993530, 0.102661, -18.127448, -37.414560, 6.042480,Walking
603122, 0.385498, 1.005494, 0.125732, -15.686032, -41.259760, 6.347656,Walking
603142, 0.360230, 0.977295, 0.145020, -9.582520, -33.020020, 6.286620,Walking
603162, 0.397095, 0.933472, 0.150269, -4.394532, -22.033690, 3.173828,Walking
603182, 0.404053, 0.894654, 0.143433, -0.122070, -22.277830, 0.061035,Walking
603202, 0.383545, 0.853028, 0.133789, 1.037598, -26.794430, -0.793457,Walking
603222, 0.369751, 0.846680, 0.157959, 0.732422, -25.451652, 0.366211,Walking
603242, 0.319214, 0.856568, 0.193237, 2.380371, -21.179192, 2.746581,Walking
603262, 0.368652, 0.886475, 0.206177, 7.873534, -12.634276, 7.446288,Walking
603282, 0.354614, 0.889038, 0.177002, 10.131832, -13.977050, 7.385252,Walking
603302, 0.262695, 0.926148, 0.161255, 11.840818, -8.239746, 6.347656,Walking
603322, 0.256104, 0.949585, 0.169189, 14.648436, 8.972170, 4.455568,Walking
603342, 0.351929, 0.956787, 0.183594, 16.296390, 17.517090, 2.746581,Walking
603362, 0.392334, 0.966553, 0.177490, 15.869140, 12.756344, -0.244141,Walking
603382, 0.321777, 0.988648, 0.158569, 16.296390, 8.666994, -2.929687,Walking
603402, 0.265259, 1.018799, 0.133667, 16.845708, 14.221190, -5.615234,Walking
603422, 0.279297, 1.059570, 0.144897, 16.113284, 21.789548, -5.554198,Walking
603442, 0.291870, 1.084473, 0.163940, 16.967780, 23.498530, -4.760742,Walking
603462, 0.274048, 1.106690, 0.162476, 20.507810, 25.268550, -4.699708,Walking
603482, 0.201660, 1.061768, 0.133179, 30.517570, 42.968740, -9.460450,Walking
603502, 0.245483, 1.030762, 0.076294, 31.311030, 58.227530, -11.535644,Walking
603522, 0.241333, 1.048340, 0.102417, 32.592780, 66.955580, -9.765626,Walking
603542, 0.207642, 1.018555, 0.175293, 36.193860, 75.744640, -7.568358,Walking
603562, 0.301392, 1.009400, 0.208496, 39.672860, 79.956060, -9.704590,Walking
603582, 0.368042, 0.977051, 0.183716, 42.602530, 71.594240, -15.258788,Walking
603602, 0.375610, 0.958252, 0.137085, 43.029780, 56.701650, -21.057124,Walking
603622, 0.302124, 0.893066, 0.147095, 45.288080, 48.278800, -25.878900,Walking
603642, 0.311646, 0.828736, 0.169434, 42.236320, 45.898430, -29.479976,Walking
603662, 0.360474, 0.815674, 0.185669, 35.644540, 36.560060, -30.700680,Walking
603682, 0.391724, 0.850830, 0.185669, 28.991692, 25.573724, -31.127924,Walking
603702, 0.352173, 0.904419, 0.084717, 23.376460, 21.484370, -31.677240,Walking
603722, 0.335449, 0.885498, 0.068359, 25.146480, 25.146480, -31.311030,Walking
603742, 0.381226, 0.814820, 0.106689, 24.230950, 25.817870, -28.686520,Walking
603762, 0.423340, 0.751221, 0.097168, 21.118160, 22.583000, -22.827140,Walking
603782, 0.420654, 0.719238, 0.002441, 13.427732, 18.127448, -15.747068,Walking
603802, 0.292725, 0.726318, -0.088867, 7.019042, 20.019532, -7.934570,Walking
603822, 0.336182, 0.724365, -0.082642, -4.577638, 22.827140, -1.770019,Walking
