timestamp,ax,ay,az,gx,gy,gz,activity
63274, -0.317627, -0.864136, -0.118530, -7.324218, -11.108396, -44.372550,Stair-Down
63294, -0.234009, -0.876465, -0.088623, -9.887696, -11.901852, -50.903310,Stair-Down
63314, -0.253052, -0.864136, -0.051880, -11.718748, -13.916012, -49.926750,Stair-Down
63334, -0.354858, -0.876221, -0.053101, -12.023924, -13.305660, -45.837400,Stair-Down
63354, -0.411377, -0.859375, -0.067383, -17.578130, -5.615234, -40.527340,Stair-Down
63374, -0.396973, -0.803101, -0.077393, -19.958500, 7.446288, -33.203130,Stair-Down
63394, -0.301270, -0.774048, -0.098022, -19.104010, 14.648436, -22.949216,Stair-Down
63414, -0.189453, -0.730469, -0.097778, -17.211920, 10.742184, -9.216310,Stair-Down
63434, -0.234741, -0.703858, -0.048340, -5.249022, -10.742184, 14.648436,Stair-Down
63454, -0.239624, -0.742066, -0.067871, -2.258301, -13.244628, 28.442380,Stair-Down
63474, -0.166748, -0.745606, -0.100586, -3.173828, -10.375976, 36.804200,Stair-Down
63494, -0.186157, -0.741577, -0.093872, 2.075196, -14.770504, 39.672860,Stair-Down
63514, -0.270386, -0.771973, -0.091309, 8.422854, -15.930172, 37.902840,Stair-Down
63534, -0.320190, -0.830444, -0.084351, 7.629394, -6.469726, 38.269050,Stair-Down
63554, -0.294434, -0.813477, -0.077026, -4.638672, 3.967285, 42.968740,Stair-Down
63574, -0.244629, -0.728028, -0.097900, -5.859374, 4.516602, 46.447740,Stair-Down
63594, -0.253052, -0.773438, -0.146851, 9.582520, 1.342773, 45.898430,Stair-Down
63614, -0.358154, -0.951416, -0.114136, 30.883784, 1.220704, 41.320790,Stair-Down
63634, -0.464233, -1.120850, -0.119629, 20.996090, -11.413570, 33.813480,Stair-Down
63654, -0.317871, -1.214356, -0.155640, 8.605960, -12.512204, 29.785150,Stair-Down
63674, -0.337280, -1.183106, -0.194336, 8.850100, -32.409680, 33.325200,Stair-Down
63694, -0.706787, -1.140137, -0.116333, 10.681150, -46.142570, 29.907220,Stair-Down
63714, -0.730103, -1.054078, -0.112427, 11.840818, -30.578610, 29.418940,Stair-Down
63734, -0.572754, -1.025757, -0.158325, 25.512690, -27.282710, 26.245110,Stair-Down
63754, -0.618530, -1.067627, -0.175293, 33.813480, -28.198240, 18.981940,Stair-Down
63774, -0.596070, -1.067383, -0.178345, 42.785640, -25.085448, 20.446770,Stair-Down
63794, -0.574951, -1.173584, -0.154663, 48.767080, -18.859868, 20.629880,Stair-Down
63814, -0.664673, -1.256470, -0.102295, 40.588370, -7.812498, 14.343260,Stair-Down
63834, -0.652466, -1.161988, -0.056274, 25.634760, 10.620116, 5.920409,Stair-Down
63854, -0.576050, -0.965820, -0.088379, 20.996090, 24.841304, 7.019042,Stair-Down
63874, -0.479248, -0.842163, -0.172363, 35.156260, 39.672860, 17.395020,Stair-Down
63894, -0.373291, -0.773682, -0.145020, 24.353020, 23.925780, 13.244628,Stair-Down
63914, -0.417969, -0.720703, -0.100464, 33.020020, 7.263182, 10.742184,Stair-Down
63934, -0.471924, -0.709473, -0.068237, 26.855464, 2.197266, 10.925290,Stair-Down
63954, -0.415039, -0.646240, -0.087036, 33.630380, -13.183590, 6.408690,Stair-Down
63974, -0.414673, -0.685059, -0.104004, 34.484870, -22.094720, 5.004884,Stair-Down
63994, -0.343140, -0.631104, -0.014160, 32.348640, -32.348640, 4.516602,Stair-Down
64014, -0.388550, -0.577637, 0.062378, 36.315920, -40.588370, 3.906249,Stair-Down
64034, -0.510254, -0.615601, 0.091187, 38.757330, -35.766600, 6.286620,Stair-Down
64054, -0.529663, -0.651856, 0.080200, 30.273430, -17.150880, 6.103514,Stair-Down
64074, -0.383301, -0.630737, 0.060059, 26.306150, -9.460450, 4.943848,Stair-Down
64094, -0.378052, -0.672241, 0.099609, 29.357908, -28.686520, 5.798338,Stair-Down
64114, -0.509278, -0.683228, 0.109009, 24.475090, -28.930660, 4.211426,Stair-Down
64134, -0.493530, -0.706787, 0.140503, 24.414060, -18.432620, 2.319336,Stair-Down
64154, -0.408081, -0.743042, 0.096313, 22.888180, -19.897460, 7.019042,Stair-Down
64174, -0.509888, -0.794434, 0.092407, 24.597160, -24.475090, 3.051757,Stair-Down
64194, -0.638672, -0.708252, 0.142822, 21.545408, -4.638672, -6.286620,Stair-Down
64214, -0.595703, -0.736328, 0.168335, 28.015130, 31.555170, 15.197750,Stair-Down
64234, -0.533447, -0.720581, 0.215454, 27.893060, 55.480940, 22.216790,Stair-Down
64254, -0.443359, -0.795166, 0.250366, 34.606940, 46.264640, 16.662600,Stair-Down
64274, -0.444702, -0.918823, 0.268921, 34.851080, 26.733390, 12.207030,Stair-Down
64294, -0.546509, -1.003784, 0.239746, 35.766600, 26.306150, 10.864256,Stair-Down
64314, -0.498413, -1.135010, 0.262940, 25.207516, 21.301268, 13.854978,Stair-Down
64334, -0.474854, -1.156006, 0.322632, 22.460930, 3.356933, 9.826660,Stair-Down
64354, -0.526856, -1.242432, 0.363159, 19.042970, -11.657712, 4.211426,Stair-Down
64374, -0.599976, -1.306152, 0.362549, 7.873534, -17.517090, -10.070800,Stair-Down
64394, -0.658081, -1.265137, 0.362061, -9.033204, -4.882814, -5.615234,Stair-Down
64414, -0.572754, -1.035767, 0.316895, -10.375976, 5.004884, -25.024410,Stair-Down
64434, -0.638062, -1.152100, 0.323120, -7.446288, 20.629880, 2.197266,Stair-Down
64454, -0.457398, -1.077393, 0.281616, -0.732422, 13.488768, -9.887696,Stair-Down
64474, -0.499756, -1.121826, 0.284546, -10.009768, 6.225584, -11.840818,Stair-Down
64494, -0.482544, -1.018799, 0.248779, -11.901852, 1.037598, -20.874020,Stair-Down
64514, -0.479370, -0.945923, 0.234497, -16.540530, -0.732422, -22.338860,Stair-Down
64534, -0.516113, -0.789795, 0.232666, -13.610836, -0.061035, -14.160152,Stair-Down
64554, -0.537842, -0.713867, 0.205322, -12.878416, 8.178714, -12.634276,Stair-Down
64574, -0.512818, -0.662232, 0.116455, -10.986324, 21.850580, -7.690428,Stair-Down
64594, -0.429688, -0.640991, 0.093506, -6.958006, 24.963376, -5.310058,Stair-Down
64614, -0.415039, -0.632568, 0.131714, -8.789064, 20.019532, -4.455568,Stair-Down
64634, -0.432373, -0.598633, 0.133179, -10.986324, 23.193352, -2.075196,Stair-Down
64654, -0.437622, -0.565918, 0.118652, -11.535644, 32.897960, 4.150392,Stair-Down
64674, -0.395874, -0.538330, 0.096069, -11.230468, 41.137680, 7.812498,Stair-Down
64694, -0.303345, -0.543091, 0.102295, -13.488768, 27.099608, 6.225584,Stair-Down
64714, -0.356445, -0.585938, 0.135620, -7.202148, 15.258788, 5.187988,Stair-Down
64734, -0.431519, -0.685791, 0.162598, -21.301268, 8.483890, 5.126952,Stair-Down
64754, -0.411987, -0.675171, 0.144653, -23.986810, 31.005852, 11.718748,Stair-Down
64774, -0.361450, -0.590210, 0.111450, -24.780270, 33.813480, 19.958500,Stair-Down
64794, -0.349365, -0.578980, 0.067871, -16.967780, 28.198240, 24.475090,Stair-Down
64814, -0.392700, -0.636719, 0.074585, -14.526364, 22.277830, 24.047850,Stair-Down
64874, -0.528931, -1.039551, 0.178223, -10.375976, 5.249022, 9.948730,Stair-Down
64894, -0.525757, -1.117188, 0.116699, -16.845708, -4.394532, 9.033204,Stair-Down
64914, -0.610962, -1.102784, 0.033447, -21.301268, -22.155760, 4.882814,Stair-Down
64934, -0.701172, -1.079956, 0.011230, -17.944340, -30.639640, -0.976562,Stair-Down
64954, -0.730591, -1.074219, 0.036499, -17.944340, -28.503410, -3.479003,Stair-Down
64974, -0.724732, -1.061890, 0.074585, -16.601568, -21.301268, -14.038084,Stair-Down
64994, -0.732422, -1.082764, 0.006470, -17.578130, -7.568358, -15.869140,Stair-Down
65014, -0.770142, -1.063232, -0.094482, -20.568840, 5.859374, -22.949216,Stair-Down
65034, -0.697754, -1.020752, -0.126831, -17.822270, 19.104010, -28.747552,Stair-Down
65054, -0.606323, -1.047486, -0.082031, -15.686032, 24.536130, -32.592780,Stair-Down
65074, -0.617920, -1.059204, -0.082153, -17.395020, 26.855464, -40.710440,Stair-Down
65094, -0.606812, -0.996582, -0.117676, -23.193352, 36.010750, -50.292960,Stair-Down
65114, -0.479980, -0.858887, -0.178345, -24.597160, 48.400870, -48.583980,Stair-Down
65134, -0.455566, -0.767578, -0.202759, -15.869140, 50.476060, -47.607410,Stair-Down
65154, -0.479492, -0.689697, -0.173828, -13.671872, 56.457510, -49.499500,Stair-Down
65214, -0.363159, -0.482666, -0.148315, -4.394532, 81.726060, -38.085940,Stair-Down
65234, -0.261353, -0.522461, -0.129150, -6.408690, 82.702620, -35.522460,Stair-Down
65254, -0.233276, -0.519165, -0.108643, -7.507323, 73.303240, -36.743170,Stair-Down
65274, -0.176025, -0.500610, -0.099976, -3.173828, 60.546860, -37.719730,Stair-Down
65294, -0.210327, -0.573975, -0.117188, 4.882814, 46.936020, -39.917000,Stair-Down
65314, -0.261475, -0.663574, -0.117676, 5.126952, 45.043940, -42.175280,Stair-Down
65334, -0.256348, -0.755005, -0.120972, 3.601074, 47.851560, -42.419420,Stair-Down
65354, -0.215576, -0.819458, -0.089355, 1.647949, 47.241200, -43.701160,Stair-Down
65374, -0.155518, -0.859497, -0.075439, 2.868652, 41.320790, -40.100100,Stair-Down
65394, -0.183350, -0.968628, -0.105835, 15.136716, 30.395500, -36.865240,Stair-Down
65414, -0.245972, -1.254517, -0.130005, 18.310550, 31.127924, -38.574220,Stair-Down
65434, -0.213257, -1.398072, -0.153320, 19.958500, 32.653820, -38.391120,Stair-Down
65454, -0.173462, -1.530884, -0.158691, 13.305660, 32.714850, -37.231450,Stair-Down
65474, -0.185303, -1.490112, -0.130005, 6.530760, 26.672360, -29.968260,Stair-Down
65494, -0.270630, -1.622559, -0.090942, 33.081060, 13.000484, -28.442380,Stair-Down
65514, -0.376465, -1.961670, -0.131958, 23.681636, 15.808104, -30.151360,Stair-Down
65534, -0.317383, -1.744751, -0.153442, -23.742670, 27.343748, -13.793944,Stair-Down
65554, -0.265137, -1.336792, -0.183350, -7.995604, 13.000484, 3.967285,Stair-Down
65574, -0.387695, -1.321900, -0.166138, 7.751464, 0.488281, 14.953610,Stair-Down
65594, -0.464478, -1.267090, -0.165405, -4.821778, 9.094240, 24.475090,Stair-Down
65614, -0.416626, -1.071656, -0.217407, -15.441892, 19.165040, 27.221676,Stair-Down
65634, -0.298462, -0.800659, -0.249634, -20.568840, 26.428220, 40.832510,Stair-Down
65654, -0.286255, -0.650879, -0.242065, -18.493652, 20.812980, 48.889150,Stair-Down
65674, -0.295044, -0.565552, -0.224609, -14.404296, 16.174320, 50.659170,Stair-Down
65694, -0.289795, -0.510986, -0.207764, -14.587400, 17.333990, 53.833000,Stair-Down
65714, -0.259522, -0.463867, -0.190796, -20.141600, 23.864740, 54.016100,Stair-Down
65734, -0.148804, -0.374512, -0.170410, -23.193352, 27.343748, 55.908200,Stair-Down
65754, -0.121216, -0.353638, -0.149536, -16.296390, 19.836430, 51.025380,Stair-Down
65774, -0.152588, -0.403687, -0.108276, -12.329100, 16.052250, 37.963880,Stair-Down
65794, -0.187500, -0.448364, -0.071289, -7.141112, 20.202630, 20.629880,Stair-Down
65814, -0.177856, -0.546509, -0.090088, -4.943848, 36.315920, 9.338380,Stair-Down
65834, -0.149536, -0.654907, -0.164185, -10.620116, 55.358880, 8.789064,Stair-Down
65854, -0.088257, -0.717163, -0.140259, -16.662600, 56.579580, 6.347656,Stair-Down
65874, -0.139404, -0.868286, -0.111694, -10.437010, 48.217760, -0.061035,Stair-Down
65894, -0.069458, -1.032837, -0.085938, -19.531250, 43.640120, -4.882814,Stair-Down
65914, 0.105835, -1.062012, -0.093506, -29.235832, 25.390620, -4.211426,Stair-Down
65934, 0.133545, -1.041260, -0.112671, -16.113284, -13.732908, -5.065916,Stair-Down
65954, -0.014282, -1.195068, -0.134522, 7.629394, -47.851560, -15.930172,Stair-Down
65974, -0.113525, -1.388184, -0.178955, 7.446288, -63.781730, -32.775880,Stair-Down
66014, -0.279541, -1.456910, -0.288208, 29.968260, -79.528820, -67.932140,Stair-Down
66034, -0.309814, -1.483154, -0.326904, 24.475090, -83.923320, -80.627420,Stair-Down
66054, -0.343994, -1.206910, -0.374024, 7.141112, -70.495620, -71.411140,Stair-Down
66074, -0.226685, -0.715454, -0.305664, 0.061035, -26.733390, -34.606940,Stair-Down
66094, -0.228516, -0.592285, -0.310181, 13.183590, -13.671872, -15.686032,Stair-Down
66114, -0.390625, -0.553833, -0.342041, 18.432620, -6.347656, -17.822270,Stair-Down
66134, -0.453491, -0.516602, -0.348389, 23.071284, 10.375976, -24.291990,Stair-Down
66154, -0.365723, -0.611450, -0.317139, 29.846190, 25.573724, -31.494136,Stair-Down
66174, -0.278687, -0.696655, -0.272705, 20.263670, 29.907220, -35.339360,Stair-Down
66194, -0.257935, -0.651734, -0.261963, 11.230468, 30.700680, -31.127924,Stair-Down
66214, -0.216919, -0.662354, -0.270020, 17.822270, 25.634760, -24.841304,Stair-Down
66234, -0.174561, -0.900635, -0.272705, 29.724120, 14.831540, -18.676760,Stair-Down
66254, -0.187378, -1.167480, -0.263184, 26.672360, 5.615234, -13.244628,Stair-Down
66274, -0.142212, -1.390747, -0.248169, 28.747552, -3.906249, -11.901852,Stair-Down
66294, -0.114990, -1.844482, -0.218018, 29.418940, -21.911620, -7.507323,Stair-Down
66314, -0.225464, -1.930542, -0.217896, -0.427246, -18.920900, -7.202148,Stair-Down
66334, -0.273438, -1.714234, -0.223267, -19.348150, -6.530760, -3.112792,Stair-Down
66354, -0.269409, -1.574585, -0.207153, -14.099120, 9.155274, 6.347656,Stair-Down
66374, -0.225342, -1.604492, -0.174683, -17.272950, 26.306150, 15.991210,Stair-Down
66394, -0.131958, -1.532715, -0.185181, -26.855464, 35.888680, 28.320310,Stair-Down
66414, -0.047607, -1.402954, -0.208618, -24.963376, 25.634760, 33.386240,Stair-Down
66434, -0.044067, -1.275391, -0.210449, -22.094720, 5.554198, 34.912120,Stair-Down
66454, -0.115479, -1.112061, -0.194336, -24.841304, -7.202148, 36.804200,Stair-Down
66474, -0.154419, -0.906860, -0.186401, -27.832030, -12.939450, 39.306640,Stair-Down
66494, -0.187012, -0.724854, -0.190552, -26.428220, -11.047360, 43.334950,Stair-Down
66514, -0.243286, -0.580444, -0.206055, -23.437492, 3.417968, 48.522940,Stair-Down
66534, -0.263184, -0.527710, -0.203980, -23.864740, 15.991210, 49.377430,Stair-Down
66554, -0.268921, -0.486328, -0.203613, -26.672360, 30.944820, 49.072260,Stair-Down
66574, -0.220825, -0.435059, -0.191650, -30.029290, 41.625960, 51.696770,Stair-Down
66594, -0.165161, -0.414185, -0.142090, -30.578610, 45.715320, 53.466780,Stair-Down
66614, -0.115845, -0.421875, -0.094971, -31.616208, 46.874990, 58.105460,Stair-Down
66674, -0.097168, -0.668701, -0.100098, -29.235832, 43.090810, 49.255360,Stair-Down
66694, -0.085327, -0.698242, -0.109375, -33.996590, 44.433580, 40.039070,Stair-Down
66714, -0.014282, -0.684204, -0.104736, -34.240730, 37.231450, 16.113284,Stair-Down
66734, 0.069214, -0.729614, -0.061646, -10.253904, 6.042480, 21.057124,Stair-Down
66754, 0.029297, -0.959839, -0.038330, 8.422854, -15.808104, 9.033204,Stair-Down
66774, 0.005493, -1.195557, -0.043335, 17.211920, -31.372068, -10.070800,Stair-Down
66794, 0.031250, -1.354980, -0.099487, 14.587400, -42.785640, -33.996590,Stair-Down
66814, 0.059326, -1.316284, -0.154419, 7.751464, -58.044420, -52.368160,Stair-Down
66834, -0.029053, -1.140503, -0.190186, 16.601568, -71.899440, -66.040040,Stair-Down
66854, -0.143311, -1.101440, -0.225708, 44.189440, -75.622560, -78.796400,Stair-Down
66874, -0.215454, -1.263184, -0.283447, 60.607900, -66.589360, -92.468240,Stair-Down
66894, -0.313110, -1.378540, -0.370728, 59.020980, -42.724600, -103.881820,Stair-Down
66914, -0.378174, -1.364868, -0.411987, 50.354000, -4.150392, -112.976040,Stair-Down
66934, -0.317017, -1.283326, -0.408447, 42.175280, 36.254890, -109.191880,Stair-Down
66954, -0.157105, -1.198120, -0.387817, 40.039070, 62.622060, -94.665500,Stair-Down
66974, -0.069824, -1.147461, -0.384155, 37.170420, 51.391590, -85.388160,Stair-Down
66994, -0.101196, -1.062744, -0.383545, 32.775880, 29.663080, -77.880860,Stair-Down
67014, -0.154297, -0.917725, -0.386353, 23.803708, 12.268064, -69.580100,Stair-Down
67034, -0.171021, -0.732300, -0.339844, 20.446770, -3.784179, -58.959950,Stair-Down
67054, -0.206177, -0.650635, -0.320801, 26.916500, -14.282224, -45.349110,Stair-Down
67074, -0.271118, -0.676392, -0.324585, 24.780270, -15.258788, -33.264160,Stair-Down
67094, -0.296631, -0.648194, -0.342041, 16.357424, -9.216310, -24.536130,Stair-Down
67114, -0.255249, -0.601929, -0.326172, 14.526364, -9.094240, -18.371584,Stair-Down
67134, -0.254150, -0.628540, -0.316895, 19.104010, -17.089850, -16.845708,Stair-Down
67154, -0.250855, -0.708618, -0.288452, 19.287110, -23.498530, -0.488281,Stair-Down
